7/5/2019,155.44252,155.584763,151.304626,152.707123,152.707123,244432663
7/4/2019,157.936432,162.558548,154.22673,155.270874,155.270874,295325292
7/3/2019,152.481659,158.55722,152.456589,157.904297,157.904297,253239208
7/2/2019,154.236038,155.205215,145.622421,152.493851,152.493851,243217823
7/1/2019,156.41655,161.041275,147.203018,154.203049,154.203049,249970037
6/30/2019,169.957657,171.560715,156.032303,156.471832,156.471832,295890300
6/29/2019,170.413467,170.964264,163.477509,169.98526,169.98526,307652132
6/28/2019,156.40033,170.95401,153.652481,170.426865,170.426865,306213897
6/27/2019,174.829605,176.578766,147.782593,156.296692,156.296692,423880878
6/26/2019,178.728531,187.538681,172.091858,174.901627,174.901627,566964916
6/25/2019,175.910278,180.106277,175.16658,178.688309,178.688309,349323271
